id,abbrev,name,CSID,custom,INCHI,smiles,labGroup,formula,chemicalClass_1,chemicalClass_2,N?_examplepy_plugin_0,drpInorgAtomElectronAffinity_geom_unw_drp_0.02,drpInorgAtomPaulingElectronegativity_geom_stoich_drp_0.02,drpInorgAtomHardness_range_drp_0.02,drpInorgAtomPaulingElectronegativity_max_drp_0.02,drpInorgAtomElectronAffinity_max_drp_0.02,drpInorgAtomIonizationEnergy_geom_unw_drp_0.02,drpInorgAtomIonizationEnergy_max_drp_0.02,drpInorgAtomIonizationEnergy_range_drp_0.02,drpInorgAtomPearsonElectronegativity_max_drp_0.02,drpInorgAtomPearsonElectronegativity_range_drp_0.02,drpInorgAtomPaulingElectronegativity_geom_unw_drp_0.02,drpInorgAtomAtomicRadius_max_drp_0.02,drpInorgAtomHardness_max_drp_0.02,drpInorgAtomIonizationEnergy_geom_stoich_drp_0.02,drpInorgAtomPaulingElectronegativity_range_drp_0.02,drpInorgAtomAtomicRadius_geom_unw_drp_0.02,drpInorgAtomPearsonElectronegativity_geom_stoich_drp_0.02,drpInorgAtomAtomicRadius_range_drp_0.02,drpInorgAtomElectronAffinity_geom_stoich_drp_0.02,drpInorgAtomHardness_geom_stoich_drp_0.02,drpInorgAtomHardness_geom_unw_drp_0.02,drpInorgAtomPearsonElectronegativity_geom_unw_drp_0.02,drpInorgAtomElectronAffinity_range_drp_0.02,drpInorgAtomAtomicRadius_geom_stoich_drp_0.02,avgpol_pH7_chemaxoncxcalc_15.6,hbda_don_pH13_chemaxoncxcalc_15.6,avgpol_pH1_chemaxoncxcalc_15.6,asa_hydrophobic_pH9_chemaxoncxcalc_15.6,asa_hydrophobic_pH8_chemaxoncxcalc_15.6,asa_hydrophobic_pH7_chemaxoncxcalc_15.6,asa_hydrophobic_pH6_chemaxoncxcalc_15.6,asa_hydrophobic_pH5_chemaxoncxcalc_15.6,asa_hydrophobic_pH4_chemaxoncxcalc_15.6,asa_hydrophobic_pH3_chemaxoncxcalc_15.6,asa_hydrophobic_pH2_chemaxoncxcalc_15.6,asa_hydrophobic_pH1_chemaxoncxcalc_15.6,hbda_don_pH7_chemaxoncxcalc_15.6,asa_hydrophobic_pH13_chemaxoncxcalc_15.6,hbda_acc_pH1_chemaxoncxcalc_15.6,hbda_acc_pH2_chemaxoncxcalc_15.6,hbda_acc_pH3_chemaxoncxcalc_15.6,hbda_acc_pH4_chemaxoncxcalc_15.6,hbda_acc_pH5_chemaxoncxcalc_15.6,hbda_acc_pH6_chemaxoncxcalc_15.6,hbda_acc_pH7_chemaxoncxcalc_15.6,hbda_acc_pH8_chemaxoncxcalc_15.6,hbda_acc_pH9_chemaxoncxcalc_15.6,asa_polar_pH8_chemaxoncxcalc_15.6,asa_polar_pH9_chemaxoncxcalc_15.6,hbda_acc_pH12_chemaxoncxcalc_15.6,asa_polar_pH1_chemaxoncxcalc_15.6,asa_polar_pH2_chemaxoncxcalc_15.6,hbda_acc_pH11_chemaxoncxcalc_15.6,asa_polar_pH4_chemaxoncxcalc_15.6,asa_polar_pH5_chemaxoncxcalc_15.6,asa_polar_pH6_chemaxoncxcalc_15.6,asa_polar_pH7_chemaxoncxcalc_15.6,asa_pH14_chemaxoncxcalc_15.6,asa_pH13_chemaxoncxcalc_15.6,asa_pH12_chemaxoncxcalc_15.6,asa_pH11_chemaxoncxcalc_15.6,asa_pH10_chemaxoncxcalc_15.6,asa_hydrophobic_pH12_chemaxoncxcalc_15.6,asa_hydrophobic_pH11_chemaxoncxcalc_15.6,asa_polar_pH12_chemaxoncxcalc_15.6,asa_polar_pH13_chemaxoncxcalc_15.6,asa_polar_pH10_chemaxoncxcalc_15.6,asa_polar_pH11_chemaxoncxcalc_15.6,asa_polar_pH14_chemaxoncxcalc_15.6,asa_hydrophobic_pH14_chemaxoncxcalc_15.6,asa+_pH9_chemaxoncxcalc_15.6,asa+_pH8_chemaxoncxcalc_15.6,asa+_pH5_chemaxoncxcalc_15.6,asa+_pH4_chemaxoncxcalc_15.6,asa+_pH7_chemaxoncxcalc_15.6,asa+_pH6_chemaxoncxcalc_15.6,asa+_pH1_chemaxoncxcalc_15.6,asa+_pH3_chemaxoncxcalc_15.6,asa+_pH2_chemaxoncxcalc_15.6,avgpol_pH14_chemaxoncxcalc_15.6,avgpol_pH10_chemaxoncxcalc_15.6,avgpol_pH11_chemaxoncxcalc_15.6,avgpol_pH12_chemaxoncxcalc_15.6,avgpol_pH13_chemaxoncxcalc_15.6,asa_hydrophobic_pH10_chemaxoncxcalc_15.6,hbda_don_pH6_chemaxoncxcalc_15.6,hbda_don_pH4_chemaxoncxcalc_15.6,hbda_don_pH5_chemaxoncxcalc_15.6,molpol_pH8_chemaxoncxcalc_15.6,molpol_pH9_chemaxoncxcalc_15.6,hbda_don_pH1_chemaxoncxcalc_15.6,hbda_don_pH2_chemaxoncxcalc_15.6,hbda_acc_pH13_chemaxoncxcalc_15.6,molpol_pH2_chemaxoncxcalc_15.6,molpol_pH3_chemaxoncxcalc_15.6,molpol_pH1_chemaxoncxcalc_15.6,molpol_pH6_chemaxoncxcalc_15.6,molpol_pH7_chemaxoncxcalc_15.6,molpol_pH4_chemaxoncxcalc_15.6,molpol_pH5_chemaxoncxcalc_15.6,minimalprojectionsize_chemaxoncxcalc_15.6,refractivity_chemaxoncxcalc_15.6,asa_polar_pH3_chemaxoncxcalc_15.6,asa+_pH14_chemaxoncxcalc_15.6,hbda_don_pH3_chemaxoncxcalc_15.6,hbda_acc_pH14_chemaxoncxcalc_15.6,avgpol_pH8_chemaxoncxcalc_15.6,avgpol_pH9_chemaxoncxcalc_15.6,avgpol_pH6_chemaxoncxcalc_15.6,asa+_pH11_chemaxoncxcalc_15.6,avgpol_pH4_chemaxoncxcalc_15.6,avgpol_pH5_chemaxoncxcalc_15.6,avgpol_pH2_chemaxoncxcalc_15.6,avgpol_pH3_chemaxoncxcalc_15.6,asa+_pH10_chemaxoncxcalc_15.6,asa-_pH1_chemaxoncxcalc_15.6,hbda_don_pH8_chemaxoncxcalc_15.6,vanderwaals_pH14_chemaxoncxcalc_15.6,vanderwaals_pH12_chemaxoncxcalc_15.6,vanderwaals_pH13_chemaxoncxcalc_15.6,vanderwaals_pH10_chemaxoncxcalc_15.6,vanderwaals_pH11_chemaxoncxcalc_15.6,asa-_pH13_chemaxoncxcalc_15.6,asa-_pH12_chemaxoncxcalc_15.6,asa-_pH11_chemaxoncxcalc_15.6,asa-_pH10_chemaxoncxcalc_15.6,asa-_pH14_chemaxoncxcalc_15.6,maximalprojectionsize_chemaxoncxcalc_15.6,minimalprojectionradius_chemaxoncxcalc_15.6,minimalprojectionarea_chemaxoncxcalc_15.6,vanderwaals_pH4_chemaxoncxcalc_15.6,vanderwaals_pH5_chemaxoncxcalc_15.6,vanderwaals_pH6_chemaxoncxcalc_15.6,vanderwaals_pH7_chemaxoncxcalc_15.6,vanderwaals_pH1_chemaxoncxcalc_15.6,vanderwaals_pH2_chemaxoncxcalc_15.6,vanderwaals_pH3_chemaxoncxcalc_15.6,vanderwaals_pH8_chemaxoncxcalc_15.6,vanderwaals_pH9_chemaxoncxcalc_15.6,asa+_pH13_chemaxoncxcalc_15.6,asa_pH9_chemaxoncxcalc_15.6,asa_pH8_chemaxoncxcalc_15.6,maximalprojectionarea_chemaxoncxcalc_15.6,asa_pH3_chemaxoncxcalc_15.6,asa_pH2_chemaxoncxcalc_15.6,asa_pH1_chemaxoncxcalc_15.6,asa_pH7_chemaxoncxcalc_15.6,asa_pH6_chemaxoncxcalc_15.6,asa_pH5_chemaxoncxcalc_15.6,asa_pH4_chemaxoncxcalc_15.6,hbda_don_pH14_chemaxoncxcalc_15.6,hbda_don_pH12_chemaxoncxcalc_15.6,maximalprojectionradius_chemaxoncxcalc_15.6,hbda_don_pH10_chemaxoncxcalc_15.6,hbda_don_pH11_chemaxoncxcalc_15.6,hbda_don_pH9_chemaxoncxcalc_15.6,asa-_pH7_chemaxoncxcalc_15.6,asa-_pH6_chemaxoncxcalc_15.6,asa-_pH5_chemaxoncxcalc_15.6,asa-_pH4_chemaxoncxcalc_15.6,asa-_pH3_chemaxoncxcalc_15.6,asa-_pH2_chemaxoncxcalc_15.6,hbda_acc_pH10_chemaxoncxcalc_15.6,asa+_pH12_chemaxoncxcalc_15.6,molpol_pH10_chemaxoncxcalc_15.6,molpol_pH11_chemaxoncxcalc_15.6,molpol_pH12_chemaxoncxcalc_15.6,molpol_pH13_chemaxoncxcalc_15.6,molpol_pH14_chemaxoncxcalc_15.6,asa-_pH9_chemaxoncxcalc_15.6,asa-_pH8_chemaxoncxcalc_15.6,mw_drprdkit_0,fs_examplepy_plugin_0,arb_examplepy_plugin_0
97,2-amp,2-Picolylamine,18383,False,"InChI=1S/C6H8N2/c7-5-6-3-1-2-4-8-6/h1-4H,5,7H2",c1ccnc(c1)CN,Norquist Lab,C_{6}H_{8}N_{2},Org,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,12.07,1.0,12.41,254.18,214.41,214.41,214.41,214.41,214.41,214.41,151.34,151.34,1.0,254.18,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,60.53,25.69,2.0,115.38,115.38,2.0,60.53,60.53,60.53,60.53,279.87,279.87,279.87,279.87,279.87,254.18,254.18,25.69,25.69,25.69,25.69,25.69,254.18,209.23,212.02,212.02,212.02,212.02,212.02,235.15,212.02,235.15,11.75,11.75,11.75,11.75,11.75,254.18,1.0,1.0,1.0,12.73,12.8,2.0,2.0,2.0,12.96,12.73,12.96,12.73,12.73,12.73,12.73,9.12,31.85,60.53,209.23,1.0,2.0,12.07,11.75,12.07,209.23,12.07,12.07,12.41,12.07,209.23,31.58,1.0,175.01,175.01,175.01,175.01,175.01,70.64,70.64,70.64,70.64,70.64,5.31,3.3,23.18,179.89,179.89,179.89,179.89,184.13,184.13,179.89,179.89,175.01,209.23,279.87,274.94,40.68,274.94,266.73,266.73,274.94,274.94,274.94,274.94,1.0,1.0,4.63,1.0,1.0,1.0,62.92,62.92,62.92,62.92,62.92,31.58,2.0,209.23,12.8,12.8,12.8,12.8,12.8,70.64,62.92,108.144,3,fun
98,3-apyrHCl,3-Pyrrolidinamine dihydrochloride,10744555,False,"InChI=1S/C4H10N2.2ClH/c5-4-1-2-6-3-4;;/h4,6H,1-3,5H2;2*1H",C1CNCC1N.Cl.Cl,Norquist Lab,C_{4}H_{12}Cl_{2}N_{2},Org,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,10.53,2.0,10.53,179.42,179.42,144.07,144.07,144.07,144.07,144.07,144.07,144.07,2.0,203.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,32.03,32.03,2.0,58.61,58.61,1.0,58.61,58.61,58.61,58.61,223.55,223.55,223.55,211.44,211.44,203.78,179.42,19.76,19.76,32.03,32.03,19.76,203.78,187.34,187.34,186.42,186.42,186.42,186.42,186.42,186.42,186.42,9.94,10.24,10.24,9.94,9.94,179.42,2.0,2.0,2.0,10.36,10.36,2.0,2.0,2.0,10.29,10.29,10.29,10.29,10.29,10.29,10.29,7.12,25.21,58.61,177.85,2.0,2.0,10.24,10.24,10.53,187.34,10.53,10.53,10.53,10.53,187.34,16.26,2.0,158.92,158.92,158.92,162.02,162.02,45.7,45.7,24.1,24.1,45.7,5.16,3.24,23.81,166.89,166.89,166.89,166.89,166.89,166.89,166.89,162.02,162.02,177.85,211.44,211.44,32.24,202.68,202.68,202.68,202.68,202.68,202.68,202.68,2.0,2.0,3.78,2.0,2.0,2.0,16.26,16.26,16.26,16.26,16.26,16.26,1.0,177.85,10.36,10.36,10.43,10.43,10.43,24.1,24.1,159.06,3,dull
99,4-apip,4-Piperidinamine,375531,False,"InChI=1S/C5H12N2/c6-5-1-3-7-4-2-5/h5,7H,1-4,6H2",C1CNCCC1N,Norquist Lab,C_{5}H_{12}N_{2},Org,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,12.5,2.0,12.5,186.2,162.48,162.48,162.48,162.48,162.48,162.48,162.48,162.48,2.0,221.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.13,47.77,2.0,61.13,61.13,2.0,61.13,61.13,61.13,61.13,238.17,238.17,238.17,238.17,233.97,221.2,221.2,16.97,16.97,47.77,16.97,16.97,221.2,217.44,196.71,196.71,196.71,196.71,196.71,196.71,196.71,196.71,11.89,12.09,11.89,11.89,11.89,186.2,2.0,2.0,2.0,12.14,12.2,2.0,2.0,2.0,12.14,12.14,12.14,12.14,12.14,12.14,12.14,8.02,30.08,61.13,180.95,2.0,2.0,12.5,12.09,12.5,180.95,12.5,12.5,12.5,12.5,217.44,26.89,2.0,188.66,188.66,188.66,193.43,188.66,57.22,57.22,57.22,16.52,57.22,5.44,3.49,26.51,196.19,196.19,196.19,196.19,196.19,196.19,196.19,196.19,193.43,180.95,233.97,223.61,39.4,223.61,223.61,223.61,223.61,223.61,223.61,223.61,2.0,2.0,4.06,2.0,2.0,2.0,26.89,26.89,26.89,26.89,26.89,26.89,1.0,180.95,12.2,12.27,12.27,12.27,12.27,16.52,26.89,100.165,3,fun
100,1-opip,1-Octylpiperazine,2018744,False,"InChI=1S/C12H26N2/c1-2-3-4-5-6-7-10-14-11-8-13-9-12-14/h13H,2-12H2,1H3",CCCCCCCCN1CCNCC1,Norquist Lab,C_{12}H_{26}N_{2},Org,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,26.79,1.0,27.07,473.47,473.47,473.47,473.47,473.47,451.51,451.51,451.51,451.51,2.0,476.95,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,14.11,14.11,2.0,27.37,27.37,2.0,27.37,14.11,14.11,14.11,489.08,489.08,489.08,489.08,489.08,476.95,476.95,12.12,12.12,12.12,12.12,12.12,476.95,401.0,401.0,401.0,400.62,401.0,401.0,400.62,400.62,400.62,26.09,26.09,26.09,26.09,26.09,476.95,2.0,2.0,2.0,25.12,25.12,2.0,2.0,2.0,25.05,25.05,25.05,25.12,25.12,25.05,25.12,15.03,63.02,27.37,399.53,2.0,2.0,26.79,26.79,26.79,399.53,27.07,26.79,27.07,27.07,399.53,78.25,2.0,415.01,415.01,415.01,415.01,415.01,89.55,89.55,89.55,89.55,89.55,6.56,4.29,39.47,421.43,418.6,418.6,418.6,421.43,421.43,421.43,418.6,418.6,399.53,487.59,487.59,73.81,478.87,478.87,478.87,487.59,487.59,487.59,478.87,1.0,1.0,7.62,1.0,1.0,2.0,86.58,86.58,86.58,78.25,78.25,78.25,2.0,399.53,25.2,25.2,25.2,25.2,25.2,86.58,86.58,198.354,3,dull
101,"N,N'-dipeda","n,n'-diisopropyl-ethylenediamine",70032,False,"InChI=1S/C8H20N2/c1-7(2)9-5-6-10-8(3)4/h7-10H,5-6H2,1-4H3",CC(C)NCCNC(C)C,Norquist Lab,C_{8}H_{20}N_{2},Org,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,19.51,2.0,19.51,384.92,384.92,360.99,360.99,360.99,360.99,360.99,360.99,360.99,2.0,409.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21.33,21.33,2.0,29.95,29.95,2.0,29.95,29.95,29.95,29.95,421.7,421.7,421.7,421.7,406.25,409.24,409.24,12.46,12.46,21.33,12.46,12.46,409.24,319.73,319.73,311.46,311.46,311.46,311.46,311.46,311.46,311.46,19.02,19.27,19.02,19.02,19.02,384.92,2.0,2.0,2.0,18.48,18.48,2.0,2.0,2.0,18.41,18.41,18.41,18.41,18.41,18.41,18.41,12.8,45.75,29.95,327.77,2.0,2.0,19.27,19.27,19.51,327.77,19.51,19.51,19.51,19.51,319.73,79.48,2.0,316.25,316.25,316.25,318.85,316.25,93.93,93.93,93.93,86.52,93.93,6.2,3.51,30.22,321.23,321.23,321.23,321.23,321.23,321.23,321.23,318.85,318.85,327.77,406.25,406.25,61.34,390.94,390.94,390.94,390.94,390.94,390.94,390.94,2.0,2.0,6.37,2.0,2.0,2.0,79.48,79.48,79.48,79.48,79.48,79.48,1.0,327.77,18.48,18.55,18.55,18.55,18.55,86.52,86.52,144.262,3,fun
102,"N,N'-dmpda","N,N'-Dimethyl-1,3-propanediamine",60336,False,"InChI=1S/C5H14N2/c1-6-4-3-5-7-2/h6-7H,3-5H2,1-2H3",CNCCCNC,Norquist Lab,C_{5}H_{14}N_{2},Org,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,13.8,2.0,13.8,311.95,286.35,286.35,286.35,286.35,286.35,286.35,286.35,286.35,2.0,330.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.39,34.3,2.0,46.39,46.39,1.0,46.39,46.39,46.39,46.39,350.06,350.06,350.06,346.25,346.25,330.54,311.95,19.53,19.53,34.3,34.3,19.53,330.54,266.23,253.22,253.22,253.22,253.22,253.22,253.22,253.22,253.22,13.04,13.5,13.5,13.04,13.04,311.95,2.0,2.0,2.0,12.87,12.94,2.0,2.0,2.0,12.87,12.87,12.87,12.87,12.87,12.87,12.87,10.79,32.28,46.39,244.42,2.0,2.0,13.8,13.5,13.8,266.23,13.8,13.8,13.8,13.8,266.23,79.51,2.0,225.9,225.9,225.9,228.62,228.62,105.64,105.64,80.02,80.02,105.64,5.57,3.1,23.03,231.37,231.37,231.37,231.37,231.37,231.37,231.37,231.37,228.62,244.42,346.25,332.73,42.85,332.73,332.73,332.73,332.73,332.73,332.73,332.73,2.0,2.0,5.39,2.0,2.0,2.0,79.51,79.51,79.51,79.51,79.51,79.51,1.0,244.42,12.94,12.94,13.01,13.01,13.01,80.02,79.51,102.181,3,dull
103,2-amep,2-aminomethyl-1-ethylpyrrolidine,104820,False,"InChI=1S/C7H16N2/c1-2-9-5-3-4-7(9)6-8/h7H,2-6,8H2,1H3",CCN1CCCC1CN,Norquist Lab,C_{7}H_{16}N_{2},Org,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,16.13,1.0,16.45,278.09,278.09,278.09,241.21,241.21,241.21,241.21,241.21,241.21,2.0,300.54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.01,12.01,2.0,39.02,39.02,2.0,39.02,39.02,39.02,12.01,313.3,313.3,313.3,313.3,290.09,300.54,300.54,12.76,12.76,12.01,12.76,12.76,300.54,252.12,252.12,247.28,247.28,252.12,247.28,247.28,247.28,247.28,15.89,16.13,15.89,15.89,15.89,278.09,2.0,2.0,2.0,15.89,15.89,2.0,2.0,2.0,15.82,15.82,15.82,15.82,15.89,15.82,15.82,9.32,39.9,39.02,248.86,2.0,2.0,16.13,16.13,16.45,248.86,16.45,16.45,16.45,16.45,252.12,32.94,2.0,255.99,255.99,255.99,259.23,255.99,64.44,64.44,64.44,37.97,64.44,5.64,3.82,31.83,264.3,264.3,264.3,259.23,264.3,264.3,264.3,259.23,259.23,248.86,290.09,290.09,48.68,280.22,280.22,280.22,290.09,280.22,280.22,280.22,1.0,1.0,4.72,2.0,1.0,2.0,37.97,32.94,32.94,32.94,32.94,32.94,1.0,248.86,15.89,15.97,15.97,15.97,15.97,37.97,37.97,128.219,3,fun
104,TiO2,Rutile,24256,False,InChI=1S/2O.Ti,O=[Ti]=O,Poeppelmeier Lab,O_{2}Ti,Inorg,?,False,7.6,1.54,0.0,1.54,7.6,658.8,658.8,0.0,333.2,0.0,1.54,176.0,325.6,658.8,0.0,176.0,333.2,0.0,7.6,325.6,325.6,333.2,0.0,176.0,4.19,0.0,4.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,235.61,235.61,2.0,235.61,235.61,2.0,235.61,235.61,235.61,235.61,235.61,235.61,235.61,235.61,235.61,0.0,0.0,235.61,235.61,235.61,235.61,235.61,0.0,71.55,71.55,71.55,71.55,71.55,71.55,71.55,71.55,71.55,4.19,4.19,4.19,4.19,4.19,0.0,0.0,0.0,0.0,4.35,4.35,0.0,0.0,2.0,4.35,4.35,4.35,4.35,4.35,4.35,4.35,7.02,2.89,235.61,71.55,0.0,2.0,4.19,4.19,4.19,71.55,4.19,4.19,4.19,4.19,71.55,164.07,0.0,91.51,91.51,91.51,91.51,91.51,164.07,164.07,164.07,164.07,164.07,3.52,2.01,12.49,91.51,91.51,91.51,91.51,91.51,91.51,91.51,91.51,91.51,71.55,235.61,235.61,22.27,235.61,235.61,235.61,235.61,235.61,235.61,235.61,0.0,0.0,3.57,0.0,0.0,0.0,164.07,164.07,164.07,164.07,164.07,164.07,2.0,71.55,4.35,4.35,4.35,4.35,4.35,164.07,164.07,79.865,2,dull
105,K2CrO4,Potassium chromate,22999,False,InChI=1S/Cr.2K.4O/q;2*+1;;;2*-1,[O-][Cr](=O)(=O)[O-].[K+].[K+],Norquist Lab,CrK_{2}O_{4},Inorg,?,False,64.3,1.66,0.0,1.66,64.3,652.9,652.9,0.0,358.6,0.0,1.66,166.0,294.3,652.9,0.0,166.0,358.6,0.0,64.3,294.3,294.3,358.6,0.0,166.0,6.04,0.0,6.27,36.42,36.42,36.42,36.42,36.42,36.42,0.0,0.0,0.0,0.0,36.42,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,266.6,266.6,4.0,296.87,296.87,4.0,266.6,266.6,266.6,266.6,303.02,303.02,303.02,303.02,303.02,36.42,36.42,266.6,266.6,266.6,266.6,266.6,36.42,36.42,36.42,36.42,36.42,36.42,36.42,64.78,64.78,64.78,6.04,6.04,6.04,6.04,6.04,36.42,0.0,0.0,0.0,6.19,6.19,1.0,1.0,4.0,6.31,6.31,6.31,6.19,6.19,6.19,6.19,6.47,5.77,296.87,36.42,1.0,4.0,6.04,6.04,6.04,36.42,6.04,6.04,6.27,6.27,36.42,232.09,0.0,130.53,130.53,130.53,130.53,130.53,266.6,266.6,266.6,266.6,266.6,5.6,3.23,24.11,130.53,130.53,130.53,130.53,132.75,132.75,132.75,130.53,130.53,36.42,303.02,303.02,26.81,296.87,296.87,296.87,303.02,303.02,303.02,303.02,0.0,0.0,3.23,0.0,0.0,0.0,266.6,266.6,266.6,266.6,232.09,232.09,4.0,36.42,6.19,6.19,6.19,6.19,6.19,266.6,266.6,194.188,3,fun
110,R-3-apdinHCl,(3R)-Piperidin-3-amindihydrochlorid,17206438,False,"InChI=1S/C5H12N2.2ClH/c6-5-2-1-3-7-4-5;;/h5,7H,1-4,6H2;2*1H/t5-;;/m1../s1",C1C[C@H](CNC1)N.Cl.Cl,Norquist Lab,C_{5}H_{14}Cl_{2}N_{2},Org,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,12.49,2.0,12.49,196.48,196.48,162.6,162.6,162.6,162.6,162.6,162.6,162.6,2.0,221.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,29.72,29.72,2.0,60.55,60.55,2.0,60.55,60.55,60.55,60.55,238.58,238.58,238.58,238.58,226.2,221.81,221.81,16.77,16.77,29.72,16.77,16.77,221.81,187.46,187.46,208.15,208.15,208.15,208.15,208.15,208.15,208.15,11.88,12.18,11.88,11.88,11.88,196.48,2.0,2.0,2.0,12.2,12.2,2.0,2.0,2.0,12.14,12.14,12.14,12.14,12.14,12.14,12.14,8.2,29.85,60.55,191.2,2.0,2.0,12.18,12.18,12.49,191.2,12.49,12.49,12.49,12.49,187.46,15.0,2.0,188.56,188.56,188.56,191.27,188.56,47.37,47.37,47.37,38.74,47.37,5.35,3.4,25.3,196.18,196.18,196.18,196.18,196.18,196.18,196.18,191.27,191.27,191.2,226.2,226.2,39.5,223.15,223.15,223.15,223.15,223.15,223.15,223.15,2.0,2.0,4.11,2.0,2.0,2.0,15.0,15.0,15.0,15.0,15.0,15.0,1.0,191.2,12.2,12.27,12.27,12.27,12.27,38.74,38.74,173.087,3,dull
111,S-3-apdinHCl,(S)-3-Aminopiperidine 2HCl,17345707,False,"InChI=1S/C5H12N2.2ClH/c6-5-2-1-3-7-4-5;;/h5,7H,1-4,6H2;2*1H/t5-;;/m0../s1",C1C[C@@H](CNC1)N.Cl.Cl,Norquist Lab,C_{5}H_{14}Cl_{2}N_{2},Org,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,12.5,2.0,12.5,197.29,197.29,163.02,163.02,163.02,163.02,163.02,163.02,163.02,2.0,217.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,29.81,29.81,2.0,60.66,60.66,2.0,60.66,60.66,60.66,60.66,234.32,234.32,234.32,234.32,227.1,217.57,217.57,16.75,16.75,29.81,16.75,16.75,217.57,188.2,188.2,208.67,208.67,208.67,208.67,208.67,208.67,208.67,11.81,12.19,11.81,11.81,11.81,197.29,2.0,2.0,2.0,12.2,12.2,2.0,2.0,2.0,12.14,12.14,12.14,12.14,12.14,12.14,12.14,7.93,29.85,60.66,187.57,2.0,2.0,12.19,12.19,12.5,187.57,12.5,12.5,12.5,12.5,188.2,15.01,2.0,188.05,188.05,188.05,191.54,188.05,46.74,46.74,46.74,38.9,46.74,5.15,3.49,26.16,196.37,196.37,196.37,196.37,196.37,196.37,196.37,191.54,191.54,187.57,227.1,227.1,38.47,223.67,223.67,223.67,223.67,223.67,223.67,223.67,2.0,2.0,4.11,2.0,2.0,2.0,15.01,15.01,15.01,15.01,15.01,15.01,1.0,187.57,12.2,12.27,12.27,12.27,12.27,38.9,38.9,173.087,3,fun
113,S-3-apyr,(3S)-3-Pyrrolidinamine,1249387,False,"InChI=1S/C4H10N2/c5-4-1-2-6-3-4/h4,6H,1-3,5H2/t4-/m0/s1",C1CNC[C@H]1N,Norquist Lab,C_{4}H_{10}N_{2},Org,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,10.62,2.0,10.62,181.62,181.62,145.35,145.35,145.35,145.35,145.35,145.35,145.35,2.0,203.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.12,34.12,2.0,66.0,66.0,1.0,66.0,66.0,66.0,66.0,223.38,223.38,223.38,215.74,215.74,203.61,181.62,19.77,19.77,34.12,34.12,19.77,203.61,189.91,189.91,193.57,193.57,193.57,193.57,193.57,193.57,193.57,9.94,10.31,10.31,9.94,9.94,181.62,2.0,2.0,2.0,10.36,10.36,2.0,2.0,2.0,10.29,10.29,10.29,10.29,10.29,10.29,10.29,7.09,25.21,66.0,177.67,2.0,2.0,10.31,10.31,10.62,189.91,10.62,10.62,10.62,10.62,189.91,17.78,2.0,158.87,158.87,158.87,162.3,162.3,45.7,45.7,25.83,25.83,45.7,5.15,3.23,23.84,167.25,167.25,167.25,167.25,167.25,167.25,167.25,162.3,162.3,177.67,215.74,215.74,32.15,211.35,211.35,211.35,211.35,211.35,211.35,211.35,2.0,2.0,3.77,2.0,2.0,2.0,17.78,17.78,17.78,17.78,17.78,17.78,1.0,177.67,10.36,10.36,10.43,10.43,10.43,25.83,25.83,86.138,2,fun
